"AUT","BEL","CAN","CHE","DEU","DNK","ESP","FIN","FRA","GBR","GRC","HUN","ISR","ITA","JPN","KOR","LUX","MEX","NLD","NOR","PRT","SWE","USA"
67.3530105400793,68.5398150358038,50.9735899529091,88.7396329015378,74.9160439820566,67.4514548266406,60.6329617558105,73.3967686345322,75.1474099114762,68.9549113166315,47.6367998746836,17.1034296085472,29.5587702472953,61.4193034966614,84.0456363610061,36.1866874954279,66.6604553223043,11.7504434089251,64.1124226805822,51.081351187014,55.0105010590961,81.1178293102945,62.7108468964344
68.3348729092414,68.707805669616,50.7851767356493,89.2562623174433,75.2295121786091,67.4287726478689,61.5817952809277,73.4923342272653,75.3419160553157,69.1253691578307,48.4244132157692,17.1967837419383,29.1909090336994,61.5178810568717,83.8510119969839,36.7050868272166,67.6521430293988,11.7299555070998,64.4611690811114,51.5346765558526,55.5739318821508,81.144815103076,62.7268072629622
68.6226172315624,68.8463844806019,50.8055868034328,89.6434798361079,75.3576863236277,67.611972332412,61.6218048837075,73.2437816427506,75.2246571826702,69.3193562187337,49.1590856817015,17.5401378033341,29.370106112187,61.5693998514744,83.7887404647536,36.8470163577491,67.0379476733777,11.8859377096254,64.7334443804842,51.2174143088336,56.2138336441475,81.4482712373378,62.9810029333391
67.9310591216313,68.9382701995437,51.4855289323852,89.7556702641121,75.500661412808,67.6182877531887,61.8322308396122,73.230995118948,75.6544448271618,69.5773687576787,48.3777921509744,18.153849032569,29.2728755665594,61.9496908311841,83.760640731663,36.2071069967194,67.2054657678854,11.9255368294436,65.0890257409115,50.1969278743519,55.9788125731649,81.9200461772841,63.0317530140257
68.0071481973691,69.0360384844312,52.0478258703761,89.6855075161664,75.446577612061,67.795191701547,61.4838329807181,73.2387969270211,75.793056154655,69.5853812588458,48.9053225569282,18.3087367847169,29.4374105559045,62.306452289172,83.429600956345,35.8348440270048,67.405336866234,10.2974892289473,64.9504900534154,49.6235012562263,56.0820264997527,82.2065271289847,63.2501501804306
68.2891314662013,69.204478098282,53.4295265817893,89.4522550421576,75.838520845339,68.1519803303271,61.4460134860291,73.4635336295058,75.914131543814,69.6613061831484,49.6591414796524,18.5865522594216,29.9173296978801,62.7617958974442,82.8983174082217,36.2763660246728,67.6829836200981,7.5580148880894,65.3917813176891,47.6804834169502,56.4301283349202,82.5205991802807,63.5108696512421
68.315232308498,69.3317413355965,54.2112254693648,89.5366495426684,75.7922285433825,68.2558277061069,61.5993705833343,73.6117997828685,75.811677430508,69.6078193461057,49.9276665124155,19.0820147888983,30.5707780073493,62.8406689775303,82.8317394865955,36.700240540188,67.9135716365017,7.85089365103319,65.491896585298,47.2198156961128,56.6929360874884,82.105259733736,63.7510009293775
69.1858188008893,69.5293939899214,53.0237951046425,90.4477958126372,76.3702403144304,68.4916259713262,63.1816211157502,73.6418234080315,76.4754111211462,69.931000261629,51.2780816302126,19.369343475503,31.2876137180451,63.0775687117216,83.1198182828894,37.2844142929261,68.8394195309274,7.57784933474415,66.0752159824988,46.5759461515063,58.0336937613554,83.0677822375591,63.8796880809262
69.63425314321,69.7027051064939,53.3802965206984,90.6239780080274,76.7042969409577,68.1830518846039,63.3893887593697,73.7591671133981,76.4604877598005,70.2756700486622,52.1254048421269,19.6427399901417,31.2086973510196,63.3479229581538,83.3464770256081,36.8576600844007,68.1474827186669,7.63458480103568,66.0250067093964,47.7560717121492,58.7546195056468,82.8904632450175,64.0145248719694
69.4621974220461,69.9979088468181,52.4815979298065,90.6183623081852,76.7650755347748,68.119215334138,63.4683957062446,73.7120325967755,76.2969880576454,70.3424813194927,51.6167937317,19.7461724681243,30.9823665789815,63.4767106934417,83.0606405571792,36.8686515850403,68.1733122215578,7.68450266422542,65.8594025356429,48.4668846163548,58.1772841336102,83.1134289830967,64.1877241121124
69.4224945769889,70.1460537585549,51.5711348572011,90.4274521387745,76.8376189333862,68.2730261248514,62.8121083391663,73.6031334661814,76.4540766719706,70.709292864977,51.8493598551344,19.9172521374318,31.326623331178,63.4760866677807,82.9453922714993,36.7943488504192,68.2579653560684,9.93736060892384,65.8379165644608,48.7453440767915,58.199948781005,83.1511007810096,64.3020998758762
69.4421642477181,70.3194049986809,50.8047153581818,89.7129543038391,76.9415373515632,68.5195934234494,63.0504761844182,73.6058334374666,76.4257432801805,70.8100432673769,52.0401384217305,20.0529878820171,31.676519866071,63.9565185750337,82.6219843776488,36.0375768506344,68.3239162656781,12.8674314547307,65.9722283746836,49.8015827329809,58.2522836816591,83.3138768351629,64.3535321980424
69.5530105400793,70.3398150358038,51.1735899529091,89.8396329015378,77.0160439820565,68.7514548266406,63.1329617558105,74.5967686345322,76.4474099114762,70.8549113166315,52.3367998746836,20.3034296085472,31.7587702472953,63.9193034966614,82.3456363610061,35.986687495428,68.3604553223043,12.8504434089251,66.0124226805822,50.581351187014,58.5105010590961,83.3178293102945,64.5108468964344
70.5348729092414,70.507805669616,51.6851767356493,90.2562623174433,77.0295121786091,68.7287726478689,63.9817952809277,74.7923342272653,76.7419160553157,70.7253691578307,53.3244132157692,20.3967837419383,32.0909090336994,64.0178810568717,82.2510119969839,36.7050868272166,69.4521430293988,12.8299555070998,66.1611690811114,51.8346765558526,59.0739318821508,83.444815103076,64.6268072629622
