"AUT","BEL","CAN","CHE","CHL","DEU","DNK","ESP","FIN","FRA","GBR","GRC","HUN","ISL","ISR","ITA","JPN","KOR","LUX","MEX","NLD","NOR","POL","PRT","SWE","USA"
3.7184723599017,2.22214918193746,1.53296148798931,4.78304733282764,18.0044279790287,5.50429117837208,2.07844713967358,5.84939875461692,2.91728367998907,2.60124084895006,5.95151780823588,16.5541073014502,24.7313743976277,6.86985664198931,15.247021731658,5.79049329493904,1.69756759053001,7.26628782266263,2.9960656319548,16.4838037347118,3.3257782763493,2.26664904143705,43.1037274252446,9.02395206927284,5.02405237704693,2.61079305989025
3.99722717294715,2.20139027579851,1.53303646820113,4.53962022359704,16.9110372854713,5.60091961870732,2.36167783076402,6.75005444646564,2.79140493374443,2.72016143164864,6.08995704615083,16.725327213566,23.3846314589866,6.61568430802744,15.6336465430381,5.5884076583641,2.02866595303304,6.69612845421623,2.77192143365292,16.2378532573036,3.59224388488855,2.25173196673047,39.2657955051371,8.86718515594747,2.46720310836457,2.7744005756225
3.94307754919296,2.59167633279409,1.58149566217061,4.67896768411524,16.4491537102244,6.16290466034037,2.49531947379298,6.6641257610963,2.79304529644495,2.82979478385776,6.06232751439642,16.6104731742263,22.8973131060255,6.60877228324552,15.6853088580635,5.45466189501203,1.91141395117711,6.34134489902922,3.04794622983104,16.0117177444757,3.66098189217379,2.41797025331181,36.956403277151,9.1784214297145,2.44993267701163,3.10771477414784
3.8367880024885,2.60702339276309,1.76512820617098,4.61451461059239,15.9081748419054,5.83441656003822,2.30572734640937,6.20383595379583,2.92810327884636,2.69653153758611,5.14622292532554,14.922626954637,19.8838954392125,6.02279840061231,15.425783131906,5.2739174176657,2.42701810414916,6.61207119234586,3.48825410209557,15.0394544908135,3.78178150366768,2.39726558459878,38.162055891122,9.55292485568133,2.14672161387162,3.27322909369645
4.1129251711963,2.81526279012345,1.36334986206768,4.11961878338634,14.4280147700579,6.13348555101858,2.46884513566323,6.12179574520275,2.59164777372876,2.82045031849973,4.95022756462351,14.5468706192195,20.3703330604992,4.9337382876613,13.2351971072495,5.49013054093273,1.90339858809025,7.04729339735124,3.47554361409177,14.8244873002088,3.66465857709803,2.39242416171672,39.0469263987284,9.94723854513215,2.1515552161774,2.92215644103271
3.8106086336537,2.65051237139096,1.06258780575308,4.03806390652912,13.637097357658,5.66588995315742,2.27956884396141,5.92451458393399,2.95847877988695,2.39724857729735,4.44243025221844,14.0041853054885,20.2273002971425,4.11024420984596,11.7623306278683,5.28412153812026,2.302546991673,6.64703584335871,3.4578232546397,14.6696927637731,3.39984710492152,2.38185719559558,35.9848955349201,9.45673524012007,1.99470157923782,3.08270505304602
3.93742463993991,2.61205335834811,1.21150488699726,3.80089250111695,12.563288499667,4.69028026256826,2.11116244720886,5.19333892357663,2.81757035869701,2.25620384874583,4.44970869696117,12.9473531051899,17.6047527411268,3.28299715107687,9.32591803561391,5.09346764633465,1.5685346720395,6.58654438312141,3.14728572573282,14.5167336603831,2.80183497440616,2.54241419412669,36.1593500145002,9.36816330710624,1.76976091239744,3.07767169274369
3.78241271741455,2.00942771931523,1.05893169769811,3.4476592569229,13.000467462131,4.69990140281302,2.18081101271848,5.60575029941566,2.72699597474038,1.99125644592879,3.609849705862,14.0328432983496,19.9847911402735,2.71779468003785,8.23037935929061,4.91269460954511,1.65812733389847,5.63753781044429,3.00355747051464,14.370473423268,2.88636352300964,2.22200046643648,36.8999039943307,9.34655964058377,2.05607610790315,3.07546208248999
3.87070190858543,2.35570286598907,1.20772051690681,3.4613385062328,14.0616928702285,4.73189347880352,1.94268679409886,5.5870873965997,2.8665873244778,2.13872638360488,3.59625773675543,14.3459629764066,20.2676346367407,1.87250197436732,8.13235714314837,4.7317208672216,1.9640843606342,5.40648583171537,3.04809627260614,14.1819110030682,2.87477707977519,2.06663264362943,38.278877526079,9.13407094451868,2.58075511054336,2.89648808190606
4.05254886304132,2.2227782476719,1.5169597428649,3.4697865712463,12.7788329798064,3.30168309614285,1.77981678510255,5.10644721437115,2.89270805907709,1.86969538662876,3.43288249889042,14.7863085727969,21.3522774959547,1.31238243649947,8.06503990197043,4.7147177327699,0.95895546410727,5.38659442488876,3.29676782859467,13.3014340957268,2.61451367627661,2.24764967292819,38.4869390567464,8.90916406919988,2.31970834341784,3.05996191514808
3.98546085961797,2.19911596784401,1.66668587546512,3.30877767420139,13.1442337857646,3.25943660967702,1.44474817585403,4.98939145689032,2.76032318405202,1.57618265754662,3.26369500978014,14.1689002617572,21.6725559884099,0.804819625636677,8.49678811205923,4.8591764647516,0.759161814785703,4.27803360541286,2.9944920406547,11.7584427077238,2.47372030174704,2.23505108518314,37.4868479467324,8.62674077695487,1.26668366452467,3.05739456650196
4.09865070592792,2.34062481895476,2.11573690053788,3.36507493709277,12.1305448065939,3.22226029900685,1.5813669942772,5.1316041395109,2.27792959555915,1.97218101708421,3.07759436390214,13.7638475353378,22.2280699702528,1.33314895819354,9.10879970658991,4.67635241591866,1.15204751378117,4.24705341441283,2.96004866888575,10.9323266778342,2.32902560625279,2.20751757811204,35.8499352211008,8.40200418073076,1.79660022140338,2.88614666322298
4.03943778870923,2.77948390275453,2.10751495332335,3.42164578651358,10.8899584488641,4.49791742478931,1.55257630789789,4.65288757663833,3.03532203335619,2.11581605739468,3.08061479866479,13.704576966244,22.792755917316,2.61478472975663,10.0108538299345,4.64409825317009,1.24586729571483,4.49939190437689,3.52476598579878,10.8294115112721,2.56832880242843,2.51681591957755,34.6624355983214,8.3359711237903,4.7952999713968,3.21258440775667
3.74257032213237,2.75742133881423,2.40258582676125,3.32879130519004,11.8776993716015,4.73082518982304,1.23117540116704,4.08815132150444,2.97696675605117,2.09418962864758,3.05968249721316,13.5504305422231,21.997021836048,2.91066841920826,10.3490468018135,4.46670202687898,1.46075166454125,4.42560569980768,3.75082532496567,10.008720891333,2.50683512152596,2.49874396651455,36.2436917501493,7.87727123631612,4.89929342025297,3.19814537422838
3.6928250777434,2.90639084748259,1.82947318241453,3.54610036463177,11.7973841338745,4.55463431906917,1.22305908781657,4.02921455779817,2.76270048192293,2.20801932410586,3.04848468233763,15.0990311424771,21.1174485823274,3.14348051797437,10.690832505394,4.44023854064453,1.15126897389741,4.54423593258935,3.59851733438683,9.84367941661923,2.3116304696666,2.66573662378162,35.8848515738531,7.27274624898291,4.87634440574638,3.01460376202511
3.71057616611203,2.89810602393974,1.75730792841486,3.65494094934062,11.9308433218773,4.2998588823993,1.03777784202324,4.44650767320187,2.65985210739723,2.21420533181496,2.55930120056815,14.872429585233,20.880933041079,3.37605919183237,9.6547756801153,4.41968795269503,0.853182812400899,4.58186685733568,3.54800912649642,9.72483286822325,2.43583750447476,2.50264875587023,34.3020326746452,6.50081453212055,4.97765221912125,3.16860997286996
3.5296683177819,2.58873243015367,1.93676365949891,3.51899768951736,12.3449601050609,4.14372395715477,0.932009920829113,4.39620570966666,2.66925328400287,1.93067703503136,2.23890668476256,14.8663424889364,19.9535288216908,3.66249594130159,10.5600534696997,4.21519139409634,0.854721779216661,4.37105944878913,3.26454652894528,9.6161887371625,2.31685985133101,2.34723739872527,32.6697255328226,5.9694111941405,4.70731447418222,3.16661906251294
3.54471905219862,2.29402497202384,1.64491933890165,3.13393392906605,11.9911315102108,4.27709570374954,0.922381143607254,4.54025354382073,2.08034203709744,1.93260765811081,2.23549700839971,14.6563639012621,19.2410046800248,2.91466133175633,10.4933508015938,4.52935913998571,0.831487502296202,4.62249107793893,3.24431529282156,9.52908654890301,2.2205453206098,2.33425514686001,31.4639900299184,5.92297938657129,4.68255769110746,2.82555583259221
3.52905457233685,2.40452127998472,1.64089058228782,3.23722928826422,12.1526907842281,4.49270059129327,1.19591182129684,4.87371724022334,2.02581603944347,2.07605256695507,2.2332129694127,14.4490915301732,19.8054273801217,3.9370217520875,10.0645075977269,4.68337802906564,1.85154632644595,4.17617987528081,3.39291819913292,8.82707341849462,2.56767881049376,2.03164754282081,30.9552427647831,6.0108605281104,4.58966420710798,2.65702801783982
3.36479825516944,3.1587767094762,1.78825303560028,3.45922514834944,12.4765767309951,4.48034061004527,1.22907031720114,4.60570402843565,1.95133401526624,2.21691852663328,2.54553838907992,13.6098022260904,20.2349396872584,4.67732753452199,10.2516285166701,4.67881488367743,1.83410941985809,4.53453366290244,3.52983151496593,8.77956936249826,2.93404711680081,2.17859415203936,30.3494013519713,5.81165582029177,4.60049403262639,2.81886406264293
3.38762873990257,2.74009403518258,1.78248009474542,3.34979023946218,11.6162881396104,4.36325150024128,1.28296197454327,4.30007316034375,1.71527852584736,2.21381284090452,2.68996474639822,12.1042463379806,20.9471228346259,5.14401367760815,9.93872176883359,4.67308920576128,1.41219882875125,4.52666258106746,3.5243527010338,8.67592138201534,2.63924839010441,2.17012775215526,28.0683653188836,6.07094966882986,4.07947121822643,2.65061042813333
3.37518208964775,2.76683147399748,1.93482013870092,3.15736428782492,13.000765878962,4.4192331101236,1.5670886424358,4.68519324840049,1.54100713929353,2.09621214420652,2.38725914115374,11.7578884538914,19.9538196146154,5.61543709427381,10.5043806510864,4.65976247713771,1.34720112138726,4.91073046791239,3.42203062440403,8.65868650415895,2.6777381819711,2.02943139881375,26.5349911040786,6.17511501271872,4.21388113733254,2.80657375795244
3.34925646388262,2.60072327186451,1.93491399787069,2.49830266523734,11.6372586554656,4.12869909928393,1.57023171914741,4.60560020815777,1.45432865489852,2.09518284192889,2.06754084420542,11.7113412083941,18.5609846385229,5.64504631495453,10.8367731040125,4.31065046318091,0.950196590154384,5.29982349064571,3.42704780027594,8.67610557106135,2.70973363758396,2.01733439612068,28.420740037206,6.56259052835164,4.88232335960159,2.64292205314876
3.43792815641031,2.73450904303223,1.63420737906117,2.43074701419665,11.5430659461377,4.20996847705242,1.40572080541252,4.86194826908983,1.61464095787069,2.06180686855033,2.20319349162361,11.5117359935305,19.4410522798192,4.63061227065156,10.2650015150739,4.30544761159313,0.926358178807618,5.66146466190172,3.5289050686206,8.0109457340511,2.57423067648856,1.84233022098486,31.7116513969188,6.22926118594034,4.10241970691123,2.64449055193987
3.03645153572312,2.40896195525817,1.19300733906993,2.14791058056081,12.6469070095973,3.05500000899439,1.66979267846568,5.0972767726849,0.346193611036227,1.93310944693694,2.51632207092971,10.8930365241468,15.4635227861571,3.06105360886693,10.1631019072283,4.2850392507308,1.12013982235393,6.28173599252126,2.65539206551741,7.2694495467565,2.92719063754028,1.36984185616384,30.2716069944143,6.21004499899795,1.5797686290643,2.46842434130023
3.0664757732362,2.54124404706326,0.15281605293298,1.73202209587711,12.2563994729912,2.90021160365379,1.80335364437809,4.92136091652844,0.448071680233664,1.78287771461694,2.34684416134829,10.816871760707,15.4274253127604,2.59506840400903,9.41437398524241,4.27757835456344,1.02616456850582,6.59294218900506,2.59267809987671,7.20661660667967,2.88676528979606,1.36149540980659,28.0261861306408,6.11086794809612,1.68749610676269,2.45643484723228
3.00610740676932,2.39267939864369,0.345120365851503,1.32645883703253,12.8448429538223,2.76405054486233,1.65002893264168,4.86221926131005,0.622725672698721,1.3625008347999,2.18584789482712,9.62743963882229,15.357234250991,2.5649191035638,8.70113072312226,4.24925186855516,1.34029626472785,6.29121471546479,2.16983884012203,7.0674040259481,2.85370314327986,0.940744479509537,27.7979922727227,5.82674524151292,1.67139009042714,2.44519978528714
2.98982148131497,2.379231740957,0.233187149530423,0.946261870473286,12.026228003951,2.78060462835805,2.05202968143485,4.7332747819512,0.526623893867928,1.5002474514481,2.34514101315861,9.67977578256511,16.1518216837041,2.2759125913522,9.89440108723181,4.06641060277657,0.849582233359492,5.74225306946019,2.1299250897119,6.93269785722985,2.70312000365633,0.944439131000863,28.3395894625702,5.94199383976788,1.64343123696051,2.27101431046952
2.9884827441208,2.52544069066092,-0.308771245712869,0.483839760132643,11.8855847969258,2.90674915053337,1.95791327670545,4.55175216044115,0.459052517433811,1.63223239157047,2.34485881895763,9.95437726875918,16.4584704206276,2.03124609705543,10.3875273007215,4.19713843198748,0.942454489907618,5.54618465305379,2.13487840575644,6.26943578578101,2.85787195286487,0.943090939314928,27.7329224018447,5.70858495060262,2.12581246456018,2.26764446234231
2.82652608741794,2.67616718368249,-0.00325641031331259,0.584926086072546,11.8217308702484,2.76232922076245,1.96914466699676,4.51936041306542,1.21735266593506,1.75920800479741,2.33979993043354,9.79444929466959,17.4308920248275,2.29968654048176,11.5156602800979,3.70255438539662,0.521154390016143,5.95960635279495,2.1159012014099,6.23159888456066,2.88954884281889,1.08301763900407,29.0489724620302,5.54533461913334,2.3496536676995,2.42667532976748
2.86608159595696,2.64066928302809,0.144762067554272,0.576665773773133,11.4857977823299,2.44781116666717,1.96283380700235,4.60717466078338,1.36851622607876,1.63942986354266,2.02959727376797,10.8087236295066,17.833051752617,1.54943873106244,12.5175954286421,3.693205364024,-0.203871710874814,6.69512402311243,2.12568303169753,6.88716136620409,2.80198587571316,1.39798973806826,28.6300900107605,5.18705164456081,2.62551038990386,2.7463402808265
3.10169403634948,2.33990132963457,0.146725473261355,0.461687115502585,10.6612848228068,2.69865616749758,2.1312117184709,4.58569167916014,1.57448766740869,1.62814926852226,2.17644941232482,10.5546736514866,17.7916794085179,0.787548318387676,12.8289248946263,3.68581777415304,-0.00192676625001553,7.00289745420632,1.96073167941675,6.89341333672697,2.63195571174508,1.53953485412064,27.8327901259307,4.99101971941753,2.52108310294963,2.89960452000848
3.08788685194301,2.37384480489053,0.289396407038023,0.486264342067333,9.9474472221762,2.56698567082241,1.99595475071845,4.47182515473479,1.66065235296688,1.62536711662646,1.85807902879604,11.0471661260181,17.4354703140742,0.503495906580564,12.9392680184975,3.83612515123106,0.185546976908313,6.23537436751751,2.09206149259158,6.83470002809057,2.75565283731476,1.67814480284827,29.9049278638973,4.76083536496139,2.54737739218633,2.89875398562627
2.92305356635616,2.1019608830553,-0.288939698397339,0.46596167155446,8.070666738783,2.46797773494123,2.0052090590621,4.30626114212389,1.6489646832941,1.64353159801456,1.71912369113185,10.3168400504733,18.1812370028593,-0.0273047798029502,13.1593954044249,3.83052070224474,0.712665240376964,5.62662109134693,1.9796715670247,6.85381870517827,2.90496920458727,1.68661871270306,31.0340773543413,4.56922925523271,2.42400847444939,2.5719924952087
2.64267310444088,1.94570924919084,-0.125214351235048,0.598433239365548,8.69161709047925,2.47641054174723,2.00134082856067,4.25607522881251,1.63670999140635,1.64917220424821,2.17227484713849,9.93264203795658,19.536955108926,-0.000400257194410614,13.3925553913691,3.97905055821726,0.924452729219372,5.971101844889,1.98664457103046,6.86792215561955,2.61624186541765,1.67892992322054,28.8265100758463,4.18339079808838,2.29995673566874,2.73442476432564
2.44926934987877,1.78451161945805,0.309560433087697,0.415190220131922,8.62824607117423,2.41233203138309,2.27645170144495,4.18382905753365,1.58280870282308,1.48146649590375,2.30276301803345,10.2597824105299,19.2386243649227,0.504881087608267,13.4720336410041,3.97187389432627,0.701486740524437,5.35781575050587,1.93569151832316,6.85042782879242,2.59775193050551,1.80718258252028,25.2313956771625,4.18596493020686,2.43280651643287,2.73646771171636
2.53105766251318,1.90834684271142,0.606640171184836,0.964303267669209,8.07383345945465,2.14719941741182,2.25301158042113,4.24766287288714,1.73270669789352,1.63132350000748,2.30373057814708,10.0951454529597,19.9003660122484,1.48668614644505,12.7962000819326,3.80582221284245,0.594146263153039,4.98047747808621,2.29532632783789,9.66797709472362,2.40551344914692,2.54653701348859,27.8513705210127,4.4031474247415,2.55551844109458,2.7265237585592
2.40414750111331,1.75394939345903,1.76678848851424,1.60773658997488,8.18758241615472,2.03107542776806,2.21546570984144,4.70127406501879,1.60618065241911,1.7515030516468,2.29603942023759,9.69002172461946,21.4025068256027,1.78717476966304,12.5289721805918,4.26005370815101,0.305004447621027,4.34506495728537,2.08258590137165,13.5381222954811,2.3824113833224,2.53272015504544,29.029378878252,4.57392304013808,2.54211028134996,2.87087873815608
2.49323779539896,1.6134962225836,1.96261070899233,1.54538146357988,7.65752368009576,1.90819828910875,2.34684617290002,4.96808078031465,1.3164218037768,1.87263873481305,2.44635080139837,9.46420022683827,24.5273249798274,1.26455368781575,11.5449055042541,4.69238480976868,-0.297049153113083,4.46409743879288,2.38056037790857,18.7526023502001,2.31659448334902,2.72124229072706,28.746483910526,4.89287936143068,2.51912511024521,2.85755715046161
2.461375943024,1.59826634526672,2.40789253551537,1.59812241451078,7.82111754885486,1.91024190515847,2.31112795390587,5.00751167622608,1.21140010748482,1.74041067790576,2.29746907936885,9.13879253853458,25.2644804177838,1.22871796637454,10.4710051004575,4.97242069613009,-0.172974063465503,5.06465508546574,2.19980647775229,25.6809686132563,2.18026523516741,2.57186482002636,28.3520418215631,4.53817620098045,2.73997951347607,3.00282865744554
2.3247664863991,1.30961252346031,2.90558102124931,2.00937428071395,7.13990881769688,1.64227729145168,2.20654515313381,4.82471749622366,1.37859003865977,1.60576203548892,2.44507130466545,9.04244083692176,26.442707138309,1.23145541428453,10.4906813041944,5.08790871201175,-0.0861052124909278,5.07080647727443,2.18937554049887,29.8522155004734,2.01682486762289,2.71731227652801,28.4088353153429,4.26073646940086,2.58199205964988,3.15395357118504
2.57396838616604,1.31358352353974,2.61872168169006,2.03661566327469,7.50391810471007,1.63336090248984,2.06854576961426,4.80318889480875,0.835545717946218,1.59640724672929,2.58838907077079,8.91178916067301,26.530747606397,1.47096383412646,9.06169530132628,5.53837856491946,0.203696902823669,3.98357503174087,2.04073887899812,32.3691694971749,2.1917119136865,2.70720824493083,26.6721048504595,3.97682506328012,2.4306062877125,2.99116169028171
2.24505550408622,1.29591418206951,2.47193834391313,1.95030114698191,7.66913686286799,1.60095045049049,1.79056962215345,4.53577809996171,0.734287544606627,1.35129168485593,2.89210266461142,8.08030399989716,26.3387750967094,1.5096512291779,8.26263330229908,5.37590157642054,0.19662099492912,3.57344126873409,1.78936997013599,33.3816040613943,1.83021212383805,2.42599657966442,24.2854992451746,3.80429347457572,2.44609344009064,2.67169722976375
2.23234970354067,1.30195865432228,2.1845865247375,1.90483191871635,8.22883845833942,1.33000480530638,1.65494706988669,4.21659646117405,0.458957607422139,1.87044953549211,2.73070925745715,8.06772093006662,25.5017831687616,1.76473360792637,8.19817888573549,5.51111315778279,-0.20719255655921,3.32939612987073,1.62055114920294,34.3929524915716,1.5939082747555,2.27547770846526,22.7568883774149,4.05408288699043,2.34414636150966,2.50891610145443
1.89524755132249,1.17665338223718,2.17739598199564,1.95275297360631,8.24482126071913,1.58318412171248,2.06717026380145,4.2342158036246,0.274391370120153,1.99901884588876,3.02037163916742,7.77868343405927,25.4866806652083,1.98568282780003,8.32893731348121,5.4929248541657,0.0860090679586811,4.61321283441296,1.47145935162882,35.7982427234448,1.55632776470043,2.25228675505207,21.5273385236198,4.01494715333799,2.11499872422198,2.50747518845165
1.83580711407911,1.18871012074084,2.33540135717325,1.83283790941653,8.46460285999378,1.46828059968502,1.80101756010886,4.38199003279856,0.256790034088361,2.0118698020112,3.03136765341163,7.67764480700661,25.7882103821556,2.44897037966534,7.85077321907832,5.48142643062777,-0.611969468255325,4.42553769929406,1.48114430786377,37.1658141542201,1.26526656766774,2.24613900211654,20.5395420041876,4.0118683755157,2.23350072748811,2.6618708253423
1.81620106728708,1.46668668237595,2.05577297043886,1.7939445090084,7.99436070067818,1.35197453039853,1.95019473305864,4.33825818864575,0.154114553622087,1.88835066539648,2.86379258544223,7.86164043452864,25.4059645281508,1.9840440677847,7.25109980993635,5.45813153559838,-0.608205008175311,3.85097688028937,1.34279674934978,38.9735247499445,1.51945577529036,2.08446064290904,20.2190142055107,3.66781057932322,2.23720598353498,2.50831781121326
1.76453736612663,1.45630714998237,1.7634090250005,1.95699581036717,7.92917688432953,1.42703421509731,1.7950303072821,4.13295862808072,0.174100929020149,2.1169253787841,2.9901010256034,7.67031385814638,25.1012769983878,1.99209522086421,7.71299715213711,5.44313260508682,-0.421155711945342,4.55172256147884,1.32823350036828,41.5941872316072,1.75365484410168,2.06459815006612,19.9006178659745,3.50817183371408,2.09676805467787,2.51102318847458
1.72836521964639,1.87130131817481,1.62023235426334,1.43239018322348,7.46422393029973,1.43339987497626,1.65253866423534,3.91590980259764,0.280093657585834,2.00502669637608,2.85051254856228,8.17858467206962,25.5461266090214,1.72548848180347,8.37444805008469,5.42977476790307,-0.521618845961935,4.742092631643,1.11896862656522,41.8050990568835,1.63654914751383,1.008368077082,19.4754374571931,2.75991812469369,1.63667443526805,2.65551617702862
1.74641854909723,1.87122385730367,1.30993926137686,0.844293062869017,7.56824012070099,1.47451776159198,1.9034301555596,3.75209752736723,0.350140298720092,1.99081219525832,2.98931705792285,8.15831749280891,25.2411639814777,1.53744163472034,9.33354320082183,5.10950504858458,-0.406613618869489,4.69627987016454,1.05097456901024,39.6676363504648,1.6381075816585,0.854776441030136,18.8804469729888,2.820177965787,1.39013939266928,2.63954974116594
1.73563549841056,2.01945022158565,1.49450164376175,0.951637115604242,7.69868573019243,1.48965349076873,2.03250215949637,3.42289558968334,0.508824195567659,2.36612561273422,2.83423095270265,8.43404577607441,22.6755841738557,1.99522779349794,10.5131050065661,4.63245200294171,-0.0948467658960617,4.27654487362426,1.05831830043215,36.1051264030084,1.85516604347793,0.750730241006181,18.542043522999,2.60659158082088,1.36453174572022,2.77878489659074
1.70401165637362,2.0012734038314,1.36813096474988,0.936361572602173,8.03734460717842,1.3485450697293,1.8900815794157,3.49059540706422,0.551906449045081,2.23057351071523,2.8364530521622,8.29635574390295,21.813790725809,2.19118075844076,10.7910703515409,4.5947041647235,0.228427726892022,4.47226948787436,1.17476239043981,31.6900495121796,1.99821882233513,1.04452505295702,18.3892179097445,2.89456365511516,1.10600501791378,2.76377330540445
1.57387873644064,1.85579339117252,1.4140929687958,0.813266065241702,8.21412878812651,1.48416234209261,2.0449094194058,3.75075551674193,0.472800070213619,2.35811824682202,2.82718095786505,8.14344458359244,21.5658042607586,2.67277612692238,11.7810099553985,4.41784375274841,0.21747427085117,4.82707434339025,1.15515215163127,29.15851961187,1.96998966389978,1.04497312427521,17.8400901004649,3.33309982495598,0.832571702462026,2.9060115282955
1.57130331520765,1.71974504356518,1.42102409792049,0.766026719290558,7.76126504727714,1.4735832927081,2.01923465314149,3.56976220574508,0.418981335152324,2.21326700323123,2.81815846803788,7.9946055238743,20.9299988717337,2.40609739016882,12.0502903489127,3.97024648748792,0.000947761877778674,5.23283008581101,1.15069257150342,27.6598446167565,1.74500577483716,0.900426342142691,18.0722263545906,3.33076681084936,0.564397093631364,2.75207543063676
